id	title	object_id	content_type_id	pub_date	data
9388	psc33ara	265	31	2012-01-03 16:47:39	{"id": 265, "value": "PSC33 (Ara h 6)"}
9389	arah	265	31	2012-01-03 16:47:39	{"id": 265, "value": "PSC33 (Ara h 6)"}
9390	h6	265	31	2012-01-03 16:47:39	{"id": 265, "value": "PSC33 (Ara h 6)"}
9391	psc33arah	265	31	2012-01-03 16:47:39	{"id": 265, "value": "PSC33 (Ara h 6)"}
9392	arah6	265	31	2012-01-03 16:47:39	{"id": 265, "value": "PSC33 (Ara h 6)"}
9393	mitochondrialoxoglutarate-malate	266	31	2012-01-03 16:47:39	{"id": 266, "value": "Mitochondrial oxoglutarate-malate carrier protein"}
9394	oxoglutarate-malatecarrier	266	31	2012-01-03 16:47:39	{"id": 266, "value": "Mitochondrial oxoglutarate-malate carrier protein"}
9395	carrierprotein	266	31	2012-01-03 16:47:39	{"id": 266, "value": "Mitochondrial oxoglutarate-malate carrier protein"}
9396	mitochondrialoxoglutarate-malatecarrier	266	31	2012-01-03 16:47:39	{"id": 266, "value": "Mitochondrial oxoglutarate-malate carrier protein"}
9397	oxoglutarate-malatecarrierprotein	266	31	2012-01-03 16:47:39	{"id": 266, "value": "Mitochondrial oxoglutarate-malate carrier protein"}
9398	gp41ectodomain	267	31	2012-01-03 16:47:39	{"id": 267, "value": "gp41 ectodomain fragment"}
9399	ectodomainfragment	267	31	2012-01-03 16:47:39	{"id": 267, "value": "gp41 ectodomain fragment"}
9400	gp41ectodomainfragment	267	31	2012-01-03 16:47:39	{"id": 267, "value": "gp41 ectodomain fragment"}
9401	gp36ectodomain	268	31	2012-01-03 16:47:39	{"id": 268, "value": "gp36 ectodomain fragment"}
9402	ectodomainfragment	268	31	2012-01-03 16:47:39	{"id": 268, "value": "gp36 ectodomain fragment"}
9403	gp36ectodomainfragment	268	31	2012-01-03 16:47:39	{"id": 268, "value": "gp36 ectodomain fragment"}
9404	gp21ectodomain	269	31	2012-01-03 16:47:39	{"id": 269, "value": "gp21 ectodomain fragment"}
9405	ectodomainfragment	269	31	2012-01-03 16:47:39	{"id": 269, "value": "gp21 ectodomain fragment"}
9406	gp21ectodomainfragment	269	31	2012-01-03 16:47:39	{"id": 269, "value": "gp21 ectodomain fragment"}
9407	lightharvesting	270	31	2012-01-03 16:47:39	{"id": 270, "value": "Light harvesting complex II"}
9408	harvestingcomplex	270	31	2012-01-03 16:47:39	{"id": 270, "value": "Light harvesting complex II"}
9409	complexii	270	31	2012-01-03 16:47:39	{"id": 270, "value": "Light harvesting complex II"}
9410	lightharvestingcomplex	270	31	2012-01-03 16:47:39	{"id": 270, "value": "Light harvesting complex II"}
9411	harvestingcomplexii	270	31	2012-01-03 16:47:39	{"id": 270, "value": "Light harvesting complex II"}
9412	trappin-2elafin	271	31	2012-01-03 16:47:39	{"id": 271, "value": "trappin-2 (elafin)"}
9413	bovineconglutinin	273	31	2012-01-03 16:47:39	{"id": 273, "value": "Bovine Conglutinin"}
9414	angiogenin-relatedprotein	274	31	2012-01-03 16:47:39	{"id": 274, "value": "Angiogenin-related protein"}
9415	angiogenin-3	275	31	2012-01-03 16:47:39	{"id": 275, "value": "Angiogenin-3"}
9416	angiogenin-4	276	31	2012-01-03 16:47:39	{"id": 276, "value": "Angiogenin-4"}
9417	angiogenin	277	31	2012-01-03 16:47:39	{"id": 277, "value": "Angiogenin"}
9418	granulocyte-macrophagecolony-stimulating	278	31	2012-01-03 16:47:39	{"id": 278, "value": "granulocyte-macrophage colony-stimulating factor"}
9419	colony-stimulatingfactor	278	31	2012-01-03 16:47:39	{"id": 278, "value": "granulocyte-macrophage colony-stimulating factor"}
9420	granulocyte-macrophagecolony-stimulatingfactor	278	31	2012-01-03 16:47:39	{"id": 278, "value": "granulocyte-macrophage colony-stimulating factor"}
9421	beta-lactamase	279	31	2012-01-03 16:47:39	{"id": 279, "value": "beta-lactamase"}
9422	pentonbase	282	31	2012-01-03 16:47:39	{"id": 282, "value": "Penton base protein"}
9423	baseprotein	282	31	2012-01-03 16:47:39	{"id": 282, "value": "Penton base protein"}
9424	pentonbaseprotein	282	31	2012-01-03 16:47:39	{"id": 282, "value": "Penton base protein"}
9425	pertussistoxin	283	31	2012-01-03 16:47:40	{"id": 283, "value": "Pertussis toxin subunit 1"}
9426	toxinsubunit	283	31	2012-01-03 16:47:40	{"id": 283, "value": "Pertussis toxin subunit 1"}
9427	subunit1	283	31	2012-01-03 16:47:40	{"id": 283, "value": "Pertussis toxin subunit 1"}
9428	pertussistoxinsubunit	283	31	2012-01-03 16:47:40	{"id": 283, "value": "Pertussis toxin subunit 1"}
9429	toxinsubunit1	283	31	2012-01-03 16:47:40	{"id": 283, "value": "Pertussis toxin subunit 1"}
9430	lipasefrom	284	31	2012-01-03 16:47:40	{"id": 284, "value": "Lipase from Rhizopus oryzae"}
9431	fromrhizopus	284	31	2012-01-03 16:47:40	{"id": 284, "value": "Lipase from Rhizopus oryzae"}
9432	rhizopusoryzae	284	31	2012-01-03 16:47:40	{"id": 284, "value": "Lipase from Rhizopus oryzae"}
9433	lipasefromrhizopus	284	31	2012-01-03 16:47:40	{"id": 284, "value": "Lipase from Rhizopus oryzae"}
9434	fromrhizopusoryzae	284	31	2012-01-03 16:47:40	{"id": 284, "value": "Lipase from Rhizopus oryzae"}
9435	cd4	285	31	2012-01-03 16:47:40	{"id": 285, "value": "CD4"}
9436	hivprotease	286	31	2012-01-03 16:47:40	{"id": 286, "value": "HIV protease"}
9437	tumornecrosis	287	31	2012-01-03 16:47:40	{"id": 287, "value": "Tumor necrosis factor alpha"}
9438	necrosisfactor	287	31	2012-01-03 16:47:40	{"id": 287, "value": "Tumor necrosis factor alpha"}
9439	factoralpha	287	31	2012-01-03 16:47:40	{"id": 287, "value": "Tumor necrosis factor alpha"}
9440	tumornecrosisfactor	287	31	2012-01-03 16:47:40	{"id": 287, "value": "Tumor necrosis factor alpha"}
9441	necrosisfactoralpha	287	31	2012-01-03 16:47:40	{"id": 287, "value": "Tumor necrosis factor alpha"}
9442	tissuefactor	288	31	2012-01-03 16:47:40	{"id": 288, "value": "Tissue factor pathway inhibitor"}
9443	factorpathway	288	31	2012-01-03 16:47:40	{"id": 288, "value": "Tissue factor pathway inhibitor"}
9444	pathwayinhibitor	288	31	2012-01-03 16:47:40	{"id": 288, "value": "Tissue factor pathway inhibitor"}
9445	tissuefactorpathway	288	31	2012-01-03 16:47:40	{"id": 288, "value": "Tissue factor pathway inhibitor"}
9446	factorpathwayinhibitor	288	31	2012-01-03 16:47:40	{"id": 288, "value": "Tissue factor pathway inhibitor"}
9447	singlechain	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9448	chainmonoclonal	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9449	monoclonalantibody	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9450	antibody4-4-20	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9451	singlechainmonoclonal	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9452	chainmonoclonalantibody	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9453	monoclonalantibody4-4-20	289	31	2012-01-03 16:47:40	{"id": 289, "value": "Single chain monoclonal antibody 4-4-20"}
9454	humant-cell	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9455	t-cellleukemia	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9456	leukemiavirus	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9457	virustype	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9458	typei	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9459	iprotease	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9460	humant-cellleukemia	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9461	t-cellleukemiavirus	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9462	leukemiavirustype	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9463	virustypei	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9464	typeiprotease	290	31	2012-01-03 16:47:40	{"id": 290, "value": "Human T-cell leukemia virus type I protease"}
9465	tumornecrosis	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9466	necrosisfactor	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9467	factorreceptor	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9468	receptor1	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9469	tumornecrosisfactor	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9470	necrosisfactorreceptor	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9471	factorreceptor1	291	31	2012-01-03 16:47:40	{"id": 291, "value": "Tumor necrosis factor receptor 1"}
9472	tumornecrosis	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9473	necrosisfactor	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9474	factorreceptor	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9475	receptor2	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9476	tumornecrosisfactor	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9477	necrosisfactorreceptor	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9478	factorreceptor2	292	31	2012-01-03 16:47:40	{"id": 292, "value": "Tumor necrosis factor receptor 2"}
9479	betagalactoside	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9480	galactosidealpha	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9481	alpha26	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9482	26sialyltransferase	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9483	betagalactosidealpha	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9484	galactosidealpha26	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9485	alpha26sialyltransferase	293	31	2012-01-03 16:47:40	{"id": 293, "value": "Beta galactoside alpha 2,6 sialyltransferase"}
9486	matrixmetalloprotease	295	31	2012-01-03 16:47:40	{"id": 295, "value": "Matrix metalloprotease 13"}
9487	metalloprotease13	295	31	2012-01-03 16:47:40	{"id": 295, "value": "Matrix metalloprotease 13"}
9488	matrixmetalloprotease13	295	31	2012-01-03 16:47:40	{"id": 295, "value": "Matrix metalloprotease 13"}
9489	hivtat	296	31	2012-01-03 16:47:40	{"id": 296, "value": "HIV tat protein"}
9490	tatprotein	296	31	2012-01-03 16:47:40	{"id": 296, "value": "HIV tat protein"}
9491	hivtatprotein	296	31	2012-01-03 16:47:40	{"id": 296, "value": "HIV tat protein"}
9492	placentallactogen	297	31	2012-01-03 16:47:40	{"id": 297, "value": "Placental lactogen"}
9493	retinoblastoma-associatedprotein	298	31	2012-01-03 16:47:40	{"id": 298, "value": "Retinoblastoma-associated protein"}
9494	p58natural	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9495	naturalkiller	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9496	killercell	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9497	cellinhibitory	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9498	inhibitoryreceptor	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9499	p58naturalkiller	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9500	naturalkillercell	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9501	killercellinhibitory	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9502	cellinhibitoryreceptor	299	31	2012-01-03 16:47:40	{"id": 299, "value": "p58 natural killer cell inhibitory receptor"}
9503	histocompatibilityleukocyte	300	31	2012-01-03 16:47:40	{"id": 300, "value": "Histocompatibility leukocyte antigen-Cw4"}
9504	leukocyteantigen-cw4	300	31	2012-01-03 16:47:40	{"id": 300, "value": "Histocompatibility leukocyte antigen-Cw4"}
9505	histocompatibilityleukocyteantigen-cw4	300	31	2012-01-03 16:47:40	{"id": 300, "value": "Histocompatibility leukocyte antigen-Cw4"}
9506	neurotrophin-4neurotrophin-5	301	31	2012-01-03 16:47:40	{"id": 301, "value": "Neurotrophin-4/Neurotrophin-5"}
9507	aspartylprotease	302	31	2012-01-03 16:47:40	{"id": 302, "value": "Aspartyl protease"}
9508	interferongamma	303	31	2012-01-03 16:47:40	{"id": 303, "value": "Interferon gamma receptor"}
9509	gammareceptor	303	31	2012-01-03 16:47:40	{"id": 303, "value": "Interferon gamma receptor"}
9510	interferongammareceptor	303	31	2012-01-03 16:47:40	{"id": 303, "value": "Interferon gamma receptor"}
9511	daunorubicinresistance	304	31	2012-01-03 16:47:40	{"id": 304, "value": "Daunorubicin resistance protein"}
9512	resistanceprotein	304	31	2012-01-03 16:47:40	{"id": 304, "value": "Daunorubicin resistance protein"}
9513	daunorubicinresistanceprotein	304	31	2012-01-03 16:47:40	{"id": 304, "value": "Daunorubicin resistance protein"}
9514	regulatoryprotein	305	31	2012-01-03 16:47:40	{"id": 305, "value": "Regulatory protein"}
9515	humanclass	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9516	classi	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9517	ihistocompatibility	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9518	histocompatibilitycomplex	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9519	humanclassi	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9520	classihistocompatibility	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9521	ihistocompatibilitycomplex	306	31	2012-01-03 16:47:40	{"id": 306, "value": "Human class I histocompatibility complex"}
9522	classi	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9523	ihistocompatibility	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9524	histocompatibilityantigen	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9525	antigenhla-a	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9526	classihistocompatibility	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9527	ihistocompatibilityantigen	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9528	histocompatibilityantigenhla-a	307	31	2012-01-03 16:47:40	{"id": 307, "value": "Class I histocompatibility antigen HLA-A"}
9529	beta-2-microglobulin	308	31	2012-01-03 16:47:40	{"id": 308, "value": "Beta-2-microglobulin"}
9530	magnesiumchelatase	309	31	2012-01-03 16:47:40	{"id": 309, "value": "Magnesium chelatase D subunit"}
9531	chelatased	309	31	2012-01-03 16:47:40	{"id": 309, "value": "Magnesium chelatase D subunit"}
9532	dsubunit	309	31	2012-01-03 16:47:40	{"id": 309, "value": "Magnesium chelatase D subunit"}
9533	magnesiumchelatased	309	31	2012-01-03 16:47:40	{"id": 309, "value": "Magnesium chelatase D subunit"}
9534	chelatasedsubunit	309	31	2012-01-03 16:47:40	{"id": 309, "value": "Magnesium chelatase D subunit"}
9535	t-cellreceptor	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9536	receptora6	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9537	a6alpha	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9538	alphachain	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9539	t-cellreceptora6	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9540	receptora6alpha	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9541	a6alphachain	310	31	2012-01-03 16:47:40	{"id": 310, "value": "T-cell receptor A6 alpha chain"}
9542	t-cellreceptor	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9543	receptora6	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9544	a6beta	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9545	betachain	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9546	t-cellreceptora6	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9547	receptora6beta	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9548	a6betachain	311	31	2012-01-03 16:47:40	{"id": 311, "value": "T-cell receptor A6 beta chain"}
9549	lumazinesynthase	312	31	2012-01-03 16:47:40	{"id": 312, "value": "Lumazine synthase 2"}
9550	synthase2	312	31	2012-01-03 16:47:40	{"id": 312, "value": "Lumazine synthase 2"}
9551	lumazinesynthase2	312	31	2012-01-03 16:47:40	{"id": 312, "value": "Lumazine synthase 2"}
9552	mhcclass	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9553	classi	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9554	imamu-a	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9555	mamu-a01	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9556	mhcclassi	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9557	classimamu-a	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9558	imamu-a01	313	31	2012-01-03 16:47:40	{"id": 313, "value": "MHC class I Mamu-A 01"}
9559	t-cellreceptor	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9560	receptord10	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9561	d10single	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9562	singlechain	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9563	t-cellreceptord10	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9564	receptord10single	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9565	d10singlechain	314	31	2012-01-03 16:47:40	{"id": 314, "value": "T-Cell receptor D10 single chain"}
9566	transcriptionfactor	315	31	2012-01-03 16:47:40	{"id": 315, "value": "Transcription factor Sp1"}
9567	factorsp1	315	31	2012-01-03 16:47:40	{"id": 315, "value": "Transcription factor Sp1"}
9568	transcriptionfactorsp1	315	31	2012-01-03 16:47:40	{"id": 315, "value": "Transcription factor Sp1"}
9569	exo-beta-14-glucanase	316	31	2012-01-03 16:47:40	{"id": 316, "value": "Exo-beta-1,4-glucanase"}
9570	candidapepsin	317	31	2012-01-03 16:47:40	{"id": 317, "value": "Candidapepsin"}
9571	pepsin	318	31	2012-01-03 16:47:40	{"id": 318, "value": "Pepsin A"}
9572	leukemiainhibitory	319	31	2012-01-03 16:47:40	{"id": 319, "value": "Leukemia inhibitory factor receptor"}
9573	inhibitoryfactor	319	31	2012-01-03 16:47:40	{"id": 319, "value": "Leukemia inhibitory factor receptor"}
9574	factorreceptor	319	31	2012-01-03 16:47:40	{"id": 319, "value": "Leukemia inhibitory factor receptor"}
9575	leukemiainhibitoryfactor	319	31	2012-01-03 16:47:40	{"id": 319, "value": "Leukemia inhibitory factor receptor"}
9576	inhibitoryfactorreceptor	319	31	2012-01-03 16:47:40	{"id": 319, "value": "Leukemia inhibitory factor receptor"}
9577	cd69early	320	31	2012-01-03 16:47:40	{"id": 320, "value": "CD69 Early activation antigen"}
9578	earlyactivation	320	31	2012-01-03 16:47:40	{"id": 320, "value": "CD69 Early activation antigen"}
9579	activationantigen	320	31	2012-01-03 16:47:40	{"id": 320, "value": "CD69 Early activation antigen"}
9580	cd69earlyactivation	320	31	2012-01-03 16:47:40	{"id": 320, "value": "CD69 Early activation antigen"}
9581	earlyactivationantigen	320	31	2012-01-03 16:47:40	{"id": 320, "value": "CD69 Early activation antigen"}
9582	proteintranslocase	321	31	2012-01-03 16:47:40	{"id": 321, "value": "Protein translocase SecA"}
9583	translocaseseca	321	31	2012-01-03 16:47:40	{"id": 321, "value": "Protein translocase SecA"}
9584	proteintranslocaseseca	321	31	2012-01-03 16:47:40	{"id": 321, "value": "Protein translocase SecA"}
9585	salivaryallergen	322	31	2012-01-03 16:47:40	{"id": 322, "value": "Salivary allergen 1"}
9586	allergen1	322	31	2012-01-03 16:47:40	{"id": 322, "value": "Salivary allergen 1"}
9587	salivaryallergen1	322	31	2012-01-03 16:47:40	{"id": 322, "value": "Salivary allergen 1"}
9588	interferonregulatory	323	31	2012-01-03 16:47:40	{"id": 323, "value": "Interferon regulatory factor 4"}
9589	regulatoryfactor	323	31	2012-01-03 16:47:40	{"id": 323, "value": "Interferon regulatory factor 4"}
9590	factor4	323	31	2012-01-03 16:47:40	{"id": 323, "value": "Interferon regulatory factor 4"}
9591	interferonregulatoryfactor	323	31	2012-01-03 16:47:40	{"id": 323, "value": "Interferon regulatory factor 4"}
9592	regulatoryfactor4	323	31	2012-01-03 16:47:40	{"id": 323, "value": "Interferon regulatory factor 4"}
9593	scfvanti-crotoxin	324	31	2012-01-03 16:47:40	{"id": 324, "value": "scFv anti-crotoxin"}
9594	p55-hgrftruncated	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9595	truncatedform	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9596	formras-gdp	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9597	ras-gdpexchange	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9598	exchangefactor	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9599	p55-hgrftruncatedform	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9600	truncatedformras-gdp	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9601	formras-gdpexchange	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9602	ras-gdpexchangefactor	325	31	2012-01-03 16:47:40	{"id": 325, "value": "p55-hGRF (truncated form of Ras-GDP exchange factor)"}
9603	p55-hgrfguanine-nucleotide-releasing	326	31	2012-01-03 16:47:41	{"id": 326, "value": "p55-hGRF guanine-nucleotide-releasing factor"}
9604	guanine-nucleotide-releasingfactor	326	31	2012-01-03 16:47:41	{"id": 326, "value": "p55-hGRF guanine-nucleotide-releasing factor"}
9605	p55-hgrfguanine-nucleotide-releasingfactor	326	31	2012-01-03 16:47:41	{"id": 326, "value": "p55-hGRF guanine-nucleotide-releasing factor"}
9606	majorallergen	327	31	2012-01-03 16:47:41	{"id": 327, "value": "Major allergen Asp F1"}
9607	allergenasp	327	31	2012-01-03 16:47:41	{"id": 327, "value": "Major allergen Asp F1"}
9608	aspf1	327	31	2012-01-03 16:47:41	{"id": 327, "value": "Major allergen Asp F1"}
9609	majorallergenasp	327	31	2012-01-03 16:47:41	{"id": 327, "value": "Major allergen Asp F1"}
9610	allergenaspf1	327	31	2012-01-03 16:47:41	{"id": 327, "value": "Major allergen Asp F1"}
9611	alkalineprotease	328	31	2012-01-03 16:47:41	{"id": 328, "value": "Alkaline protease"}
9612	complementreceptor	329	31	2012-01-03 16:47:41	{"id": 329, "value": "Complement receptor type1"}
9613	receptortype1	329	31	2012-01-03 16:47:41	{"id": 329, "value": "Complement receptor type1"}
9614	complementreceptortype1	329	31	2012-01-03 16:47:41	{"id": 329, "value": "Complement receptor type1"}
9615	platelet-derivedgrowth	330	31	2012-01-03 16:47:41	{"id": 330, "value": "Platelet-derived growth factor"}
9616	growthfactor	330	31	2012-01-03 16:47:41	{"id": 330, "value": "Platelet-derived growth factor"}
9617	platelet-derivedgrowthfactor	330	31	2012-01-03 16:47:41	{"id": 330, "value": "Platelet-derived growth factor"}
9618	cdc10-dependenttranscription	331	31	2012-01-03 16:47:41	{"id": 331, "value": "CDC10-dependent transcription 1"}
9619	transcription1	331	31	2012-01-03 16:47:41	{"id": 331, "value": "CDC10-dependent transcription 1"}
9620	cdc10-dependenttranscription1	331	31	2012-01-03 16:47:41	{"id": 331, "value": "CDC10-dependent transcription 1"}
9621	minichromosomemaintenance	332	31	2012-01-03 16:47:41	{"id": 332, "value": "Minichromosome maintenance 8"}
9622	maintenance8	332	31	2012-01-03 16:47:41	{"id": 332, "value": "Minichromosome maintenance 8"}
9623	minichromosomemaintenance8	332	31	2012-01-03 16:47:41	{"id": 332, "value": "Minichromosome maintenance 8"}
9624	translationinitiation	333	31	2012-01-03 16:47:41	{"id": 333, "value": "translation initiation factor eIF-4E"}
9625	initiationfactor	333	31	2012-01-03 16:47:41	{"id": 333, "value": "translation initiation factor eIF-4E"}
9626	factoreif-4e	333	31	2012-01-03 16:47:41	{"id": 333, "value": "translation initiation factor eIF-4E"}
9627	translationinitiationfactor	333	31	2012-01-03 16:47:41	{"id": 333, "value": "translation initiation factor eIF-4E"}
9628	initiationfactoreif-4e	333	31	2012-01-03 16:47:41	{"id": 333, "value": "translation initiation factor eIF-4E"}
9629	myotoxinalpha	338	31	2012-01-03 16:47:41	{"id": 338, "value": "Myotoxin alpha"}
9630	acutin	339	31	2012-01-03 16:47:41	{"id": 339, "value": "Acutin"}
9631	thrombopoietinreceptor	340	31	2012-01-03 16:47:41	{"id": 340, "value": "Thrombopoietin receptor"}
9632	cytosolicphospholipase	341	31	2012-01-03 16:47:41	{"id": 341, "value": "Cytosolic phospholipase A2"}
9633	phospholipasea2	341	31	2012-01-03 16:47:41	{"id": 341, "value": "Cytosolic phospholipase A2"}
